Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-63.62859	-187.7829	124.1543	0.0121617	0.00706919	0.0116148	0.00179601	0.0105328	0.00588782	0.00113998	0.0599649	0.00566902	0.00859171	0.00297963	0.000992526	0.0373293	0.0143471	0.00486462	0.000562922	0.000450801	0.000384619	0.00889491	0.017018	0.00297214	0.00557427	0.0262401	0.0030715	0.00470588	0.00110881	0.00542887	0.00301846	0.00155778	0.00943036	0.000571433	0.0131613	0.0311128	0.00895876	0.00753993	0.00373127	0.00951308	0.0105215	0.00368413	0.00251411	0.0277797	0.0168607	0.00300568	0.0231572	0.0347494	0.00652633	0.0220451	0.00664858	0.0187264	0.00741008	0.00188787	0.00488395	0.012929	0.0175933	0.0115023	0.00802557	0.0193554	0.00549336	0.0018498	0.00961771	0.00203083	4.49518e-05	0.00107893	0.00411035	0.0112762	0.000820557	0.0176917	0.0179574	0.0213003	0.0043145	0.00905298	0.00436122	0.00693338	0.0134102	0.0672233	0.0138362	0.00707715	0.6237638	1.376236	0.046904	0.224877	0.627797	1.59287	4.44687	21.3201	2.212339	2.206342	0.0146662	0.00852493	0.0140066	0.00216586	0.0127018	0.00710029	0.00137474	0.0723134	0.00683643	0.010361	0.00359322	0.00119692	0.0450165	0.0173016	0.00586639	0.000678843	0.000543633	0.000463823	0.0107266	0.0205225	0.00358418	0.00672217	0.0316437	0.00370401	0.00567495	0.00133714	0.00654682	0.00364005	0.00187857	0.0113723	0.000689107	0.0158715	0.0375198	0.0108036	0.00909262	0.00449965	0.0114721	0.0126882	0.0044428	0.00303184	0.0335004	0.0203328	0.00362463	0.027926	0.0419053	0.00787029	0.0265849	0.00801771	0.0225827	0.00893603	0.00227663	0.00588969	0.0155914	0.0212162	0.0138709	0.00967826	0.0233413	0.0066246	0.00223073	0.0115983	0.00244903	5.42086e-05	0.00130111	0.00495679	0.0135983	0.000989533	0.0213349	0.0216553	0.0256866	0.00520298	0.0109172	0.00525932	0.00836116	0.0161717	0.0810664	0.0166855	0.00853454	0.688118	0.311882	0.8292366
396	-74.24155	-198.1239	123.8824	0.0321065	0.00360437	0.0143389	0.0164536	0.0386711	0.0210626	0.0294284	0.0212252	0.00844203	0.00487509	0.0167626	0.0016572	0.0112211	0.038504	0.00729141	0.0203077	0.0039078	4.02721e-05	0.000960279	0.0108581	0.00590678	0.0419909	0.005744	0.0174273	0.00226328	0.00442526	0.00581669	0.000926128	0.0271555	0.00727763	0.00272095	0.0338785	0.00305559	0.0202314	0.00175866	0.0214176	0.0092605	0.00596695	0.00700412	5.2167e-05	0.0321519	0.0143445	0.029272	0.0145329	0.00897868	0.0165581	0.00952453	0.0394112	0.00122244	0.0131931	0.00545452	0.00596126	0.00511871	0.00689059	0.0105016	0.00250853	0.0283652	0.0227582	0.00054442	0.00931032	0.0196145	0.000353085	9.27402e-05	0.0320886	0.0343843	0.00124589	0.0135374	0.0177275	0.0247069	0.00275969	0.0346768	0.000964928	0.0147834	0.0099993	0.0144945	0.00732492	0.00788608	0.4950963	1.504904	0.0729053	0.278846	0.671373	1.48948	3.58621	13.7164	1.893424	3.039618	0.0308941	0.00346827	0.0137975	0.0158323	0.0372109	0.0202673	0.0283172	0.0204237	0.00812326	0.00469101	0.0161296	0.00159463	0.0107974	0.0370501	0.00701608	0.0195409	0.00376025	3.87514e-05	0.000924019	0.0104481	0.00568374	0.0404053	0.00552711	0.0167693	0.00217782	0.00425816	0.00559706	0.000891157	0.0261301	0.00700283	0.0026182	0.0325992	0.00294021	0.0194675	0.00169225	0.0206088	0.00891082	0.00574164	0.00673965	5.01972e-05	0.0309378	0.0138028	0.0281667	0.0139841	0.00863964	0.0159329	0.00916489	0.0379231	0.00117628	0.0126949	0.00524856	0.00573616	0.00492543	0.0066304	0.0101051	0.00241381	0.0272942	0.0218989	0.000523862	0.00895876	0.0188738	0.000339752	8.92383e-05	0.0308769	0.0330859	0.00119884	0.0130262	0.0170581	0.023774	0.00265548	0.0333674	0.000928493	0.0142252	0.00962173	0.0139472	0.00704833	0.0075883	0.752452	0.247548	1.039242
432	-69.05434	-192.9507	123.8964	0.0301676	0.00489314	0.0334572	0.00777328	0.0425176	0.011663	0.10038	0.0358591	0.00231864	0.0181164	0.0295798	0.0212743	0.0463767	0.0288665	0.019883	0.0140527	0.0202427	0.000153256	0.0118431	0.000340044	0.0289077	0.0375345	0.0242492	0.0101775	0.0037628	0.00635129	0.0172087	0.00451014	0.00925176	0.0575166	0.0111696	0.00783787	0.103924	0.014272	0.00403365	0.0560768	0.0384975	0.0329847	0.00201089	0.0235343	0.0342204	0.0279783	0.0131748	0.00153917	0.0586175	0.00937128	0.0273515	0.0670389	0.00912998	0.00141347	0.00704781	0.0219975	0.00212293	0.0209118	0.0091896	0.00294167	0.0588449	0.0348322	0.00375656	0.0792137	0.090828	0.00342255	0.0299697	0.0987563	0.0649143	0.00962037	0.00105927	0.0255344	0.0144994	0.0107489	0.161567	0.015894	0.00122252	0.00355055	0.016436	0.00947095	0.0283351	0.8278941	1.172106	0.136389	0.378469	0.738505	1.35409	2.64222	7.33195	1.440528	1.415768	0.0147152	0.00238679	0.0163199	0.00379167	0.0207393	0.00568902	0.0489635	0.0174915	0.00113099	0.00883686	0.0144285	0.0103772	0.0226217	0.0140806	0.00969856	0.00685466	0.00987402	7.47554e-05	0.00577685	0.000165867	0.0141007	0.0183087	0.0118283	0.00496442	0.00183543	0.00309805	0.00839413	0.00219997	0.00451285	0.0280556	0.00544836	0.00382318	0.0506924	0.00696164	0.00196755	0.0273533	0.0187784	0.0160894	0.00098088	0.0114796	0.0166921	0.0136473	0.00642643	0.000750782	0.0285926	0.00457115	0.0133416	0.0327004	0.00445345	0.000689467	0.0034378	0.01073	0.00103553	0.0102004	0.00448253	0.0014349	0.0287036	0.0169905	0.00183239	0.0386391	0.0443044	0.00166946	0.0146187	0.0481716	0.0316641	0.00469265	0.000516692	0.0124552	0.00707255	0.00524311	0.0788095	0.00775283	0.000596324	0.0017319	0.00801721	0.00461977	0.0138214	0.586053	0.413947	2.050092
468	-66.21302	-191.0622	124.8492	0.0218503	0.00104524	0.0155558	0.00464119	0.0132848	0.0401254	0.00497764	0.0152875	0.00514702	0.0113646	0.0228571	0.0741795	0.00692164	0.0278762	0.010687	0.0160011	0.0115386	0.00500994	0.0160759	0.00266518	0.00118777	0.00470511	0.0556692	0.0478384	0.00938878	0.0118057	0.0125721	0.00796631	0.00766106	0.0347406	0.00951641	0.0410539	0.0473924	0.00462233	0.00184085	0.0446082	0.031137	0.00177126	0.00216184	0.0186907	0.0122582	0.0149051	0.00323937	0.000347822	0.00388414	0.0057566	0.0308694	0.0460294	0.0166107	0.0110543	0.0354333	0.0228638	0.00249366	0.0436593	0.00333324	0.000414922	0.0175207	0.034903	0.0144954	0.0275523	0.00778837	0.0273762	0.00349376	0.0599197	0.0330852	0.02319	0.000404211	0.00176396	0.00360064	0.00346051	0.0988825	0.00098471	0.0166149	0.0236728	0.0137019	0.00434012	0.0301654	0.8132254	1.186775	0.156056	0.404167	0.753797	1.32662	2.47422	6.40795	1.343129	1.459343	0.0153498	0.00073428	0.0109279	0.00326043	0.00933253	0.028188	0.00349678	0.0107394	0.00361577	0.0079836	0.0160571	0.0521109	0.00486244	0.019583	0.0075076	0.0112408	0.00810586	0.00351947	0.0112933	0.00187228	0.000834404	0.00330533	0.0391075	0.0336064	0.0065956	0.00829346	0.00883191	0.00559632	0.00538188	0.0244052	0.00668526	0.0288403	0.0332931	0.00324718	0.00129319	0.0313372	0.0218737	0.00124431	0.00151869	0.0131302	0.00861139	0.0104708	0.00227565	0.000244344	0.0027286	0.004044	0.0216857	0.0323356	0.011669	0.0077656	0.0248918	0.0160617	0.0017518	0.0306706	0.00234159	0.000291482	0.0123083	0.0245193	0.010183	0.0193555	0.00547132	0.0192317	0.00245436	0.0420935	0.0232423	0.016291	0.000283958	0.00123918	0.00252945	0.002431	0.0694648	0.000691757	0.0116719	0.0166301	0.00962554	0.00304893	0.0211911	0.593387	0.406613	1.423491
504	-85.89467	-208.0466	122.1519	0.0062986	0.00492288	0.00778435	0.00203126	0.00115297	0.0212128	0.00295384	0.0142505	0.00459092	0.00610014	0.00250193	0.0312865	0.00740203	0.0362609	0.00551866	0.00569145	0.00624025	0.00639386	0.00513321	0.00173002	0.00387092	0.00740979	0.00928909	0.0056667	0.00239552	0.0222839	0.00271893	0.00727043	0.0115489	0.0101937	0.00461354	0.00882635	0.0134704	0.00297836	0.00462077	0.00133305	0.011559	0.00857817	0.0121995	0.00572794	0.0175334	0.0102773	0.00919695	0.0128292	0.00425594	0.00244339	0.00302227	0.02218	0.0111498	0.0104426	0.00424671	0.000746192	0.012062	0.0129864	0.000470165	0.000271012	0.00899027	0.00602692	0.00380763	0.000965687	0.000131528	0.00497363	0.00642484	0.00536423	0.0158097	0.00942965	0.00900438	0.00760843	0.00618075	0.00220094	0.00828587	0.00247329	0.0253626	0.000769199	0.00689136	0.00215807	9.97901e-05	0.2636201	1.73638	0.0183984	0.142472	0.544476	1.83663	7.01893	54.3524	2.889014	6.586674	0.010444	0.00816284	0.0129076	0.00336812	0.0019118	0.0351739	0.00489789	0.0236294	0.00761241	0.0101149	0.00414856	0.0518774	0.0122736	0.0601258	0.00915073	0.00943724	0.0103472	0.0106019	0.0085116	0.00286863	0.00641854	0.0122865	0.0154026	0.0093962	0.00397211	0.0369499	0.00450838	0.0120554	0.0191498	0.0169026	0.00764991	0.0146354	0.0223359	0.00493854	0.0076619	0.00221039	0.0191665	0.0142238	0.0202285	0.00949774	0.0290728	0.0170412	0.0152499	0.0212727	0.00705696	0.00405148	0.00501135	0.0367775	0.018488	0.0173153	0.00704165	0.00123729	0.0200006	0.0215334	0.000779601	0.000449377	0.0149072	0.00999349	0.0063136	0.00160125	0.000218093	0.008247	0.0106533	0.00889466	0.0262148	0.0156357	0.0149306	0.0126159	0.0102486	0.00364947	0.0137392	0.00410106	0.0420548	0.00127544	0.0114269	0.00357838	0.000165466	0.86819	0.13181	0.6030841
540	-69.86556	-194.7646	124.8991	0.017904	0.00293508	0.0322926	0.00388846	0.00239907	0.0177475	0.00603085	0.00406732	0.0129581	0.00842342	0.00499751	0.011949	0.00296859	0.0428975	0.00695641	0.00968863	0.0231164	0.008781	0.00580808	0.0235757	0.00294892	0.0184543	0.0226566	0.00476372	0.0101641	0.00432939	0.0129713	0.0244547	0.0250122	0.00919381	0.011456	0.00999863	0.0131893	0.011982	0.0269383	0.00310748	0.00547742	0.0104219	0.00764134	0.0263193	0.0133914	0.0174505	0.00514495	0.0123713	0.0011911	0.0098087	0.0225986	0.00288106	0.018204	0.00244205	4.51477e-05	0.000163318	0.00838696	0.0173169	0.0157304	1.40685e-05	0.0902049	0.00771824	0.0258104	0.0350544	0.0140198	0.0108331	0.00193646	0.0102876	0.0367471	0.0406379	0.00412275	0.0109626	0.0015613	0.0162213	0.0567279	0.00962798	0.0126834	0.0160204	0.0137761	0.056396	0.00212622	0.9044163	1.095584	0.0777235	0.287687	0.677943	1.47505	3.476	12.8661	1.84715	1.211371	0.0158235	0.00259401	0.0285401	0.0034366	0.00212029	0.0156852	0.00533004	0.00359468	0.0114523	0.00744459	0.00441678	0.0105605	0.00262363	0.0379127	0.00614805	0.00856278	0.0204302	0.00776061	0.00513316	0.0208362	0.00260624	0.0163099	0.0200238	0.00421015	0.00898302	0.0038263	0.011464	0.021613	0.0221057	0.00812545	0.0101248	0.00883675	0.0116567	0.0105896	0.023808	0.00274638	0.00484093	0.0092108	0.00675339	0.0232609	0.0118353	0.0154227	0.00454708	0.0109337	0.00105269	0.00866889	0.0199726	0.00254627	0.0160887	0.00215828	3.99014e-05	0.00014434	0.00741236	0.0153046	0.0139024	1.24337e-05	0.0797228	0.00682135	0.0228111	0.0309809	0.0123907	0.00957425	0.00171144	0.00909213	0.032477	0.0359157	0.00364367	0.00968874	0.00137987	0.0143363	0.0501359	0.00850917	0.0112096	0.0141588	0.0121753	0.0498426	0.00187915	0.547792	0.452208	1.131482
576	-68.06671	-192.056	123.9893	0.0771563	0.0182096	0.0108048	0.027091	0.0719094	0.0434723	0.000632636	0.00305865	0.0129271	0.0278909	0.00621214	0.027749	0.0459113	0.123203	0.00424376	0.0147452	0.0223682	0.00244804	0.0157732	0.0848314	0.00318044	0.0476218	0.0824752	0.00128728	0.0193642	0.00556137	0.0181902	0.0333561	0.005087	0.00810413	0.00843536	0.0277436	0.02172	0.00819122	0.0231023	0.0174634	0.03213	0.053063	0.0131446	0.0131692	0.0154596	0.0412645	0.0177084	0.0133291	0.0428503	0.0231054	0.00743881	0.026213	0.00536579	0.000956457	0.000242955	0.000652223	0.0031906	0.0180798	0.0501081	0.000432732	0.0126567	0.0175713	0.0175504	0.0467669	0.0254882	0.00605832	0.00336409	0.0398572	0.12558	0.010584	0.0165815	0.0225899	0.000706173	0.0709629	0.0400539	0.0198332	0.00455123	0.0446668	0.00728296	0.0249518	0.00265812	0.7347612	1.265239	0.156782	0.405083	0.754329	1.32568	2.46863	6.37827	1.339772	1.721973	0.0404015	0.00953512	0.00565772	0.0141857	0.037654	0.0227635	0.000331268	0.00160161	0.00676903	0.0146046	0.00325287	0.0145303	0.0240406	0.0645128	0.00222216	0.00772104	0.0117127	0.00128187	0.00825933	0.0444204	0.00166538	0.0249362	0.0431866	0.000674061	0.0101397	0.00291211	0.00952494	0.0174663	0.00266371	0.00424357	0.00441702	0.0145274	0.0113733	0.00428918	0.0120971	0.00914439	0.0168243	0.0277854	0.00688294	0.0068958	0.00809515	0.0216074	0.00927269	0.00697954	0.0224378	0.0120987	0.00389519	0.013726	0.00280969	0.000500831	0.000127219	0.000341524	0.0016707	0.00946712	0.0262381	0.000226592	0.00662742	0.00920088	0.00918995	0.0244886	0.0133464	0.00317233	0.00176154	0.0208705	0.0657574	0.00554214	0.0086826	0.0118288	0.000369774	0.0371584	0.0209735	0.0103853	0.00238317	0.0233889	0.00381358	0.0130655	0.00139188	0.632619	0.367381	1.909741
612	-67.57607	-191.9226	124.3465	0.0181807	0.00566713	0.00214462	0.00411573	0.00819942	0.00246792	0.00274109	0.00436635	0.00415496	0.00438506	0.00461488	0.00525115	0.0152241	0.00905181	0.00185695	0.00242765	0.00157222	0.0095088	0.000610765	0.0049134	0.00453753	0.0230488	0.00518402	0.00474775	0.000557866	0.000218141	0.0112027	0.00734932	0.000215981	0.00632629	0.00309474	0.00165994	0.00465788	0.00164179	0.00733706	0.0143774	0.0106326	0.0111876	0.00224559	0.00235145	0.00371739	0.00969892	0.00838116	0.00382445	0.00888936	0.0142755	0.00108505	0.0191003	0.00533883	0.00615157	0.000254615	0.000663087	0.00418859	0.00914784	0.0127884	0.00198714	0.00878648	0.00299199	0.0164196	0.0109922	0.0268259	0.00178595	0.00825396	0.00744437	0.0242766	0.00534209	0.0125444	0.00666738	0.00179257	0.0248822	0.00710842	0.0197562	0.0075867	0.00168982	0.00381346	0.00109755	0.00095031	0.5637107	1.436289	0.0634399	0.260561	0.657316	1.52134	3.83788	15.7629	1.99398	2.547919	0.0333878	0.0104074	0.00393848	0.00755832	0.0150578	0.00453221	0.00503387	0.00801858	0.00763037	0.00805294	0.00847499	0.00964346	0.0279583	0.0166232	0.0034102	0.00445825	0.00288729	0.0174624	0.00112164	0.0090232	0.00833294	0.0423279	0.00952018	0.00871899	0.00102449	0.000400604	0.0205731	0.0134966	0.000396638	0.0116179	0.00568332	0.00304839	0.00855396	0.00301506	0.0134741	0.0264034	0.0195263	0.0205455	0.00412391	0.00431831	0.00682679	0.0178115	0.0153916	0.0070234	0.0163248	0.0262161	0.00199264	0.0350767	0.00980449	0.011297	0.000467587	0.00121772	0.00769212	0.0167995	0.0234852	0.00364929	0.0161359	0.00549463	0.0301538	0.0201867	0.0492644	0.00327981	0.015158	0.0136712	0.0445827	0.00981047	0.023037	0.0122443	0.00329197	0.0456949	0.0130542	0.0362812	0.0139326	0.00310327	0.00700321	0.0020156	0.0017452	0.718145	0.281855	0.5445296
648	-76.6539	-201.3122	124.6583	0.0807054	0.00249243	0.038626	0.0352689	0.0143409	0.0508261	0.00731192	0.00535085	0.0060203	0.0072615	0.00739642	0.0133424	0.03287	0.0200861	0.0422635	0.0433145	0.0189876	0.00579246	0.00108346	0.0265195	0.0293463	0.0421165	0.042525	0.00544923	0.000360329	0.0475323	0.00523476	0.0409604	0.000877792	0.00378874	0.0221834	0.0103965	0.0107241	0.00406394	0.0119722	0.00782483	0.0068007	0.0256773	0.00179359	0.00853036	0.011309	0.0036322	0.00419089	0.00440594	0.00138994	0.0252936	0.0272735	0.0179199	0.0406241	0.0614088	0.00438944	0.000717339	0.00673872	0.0214248	0.0106243	0.00460762	0.0164617	0.00258364	0.0316097	0.0114921	0.0504101	0.0191769	0.096793	0.0355514	0.0938822	0.00274497	0.00527618	0.040887	0.00230329	0.0335536	0.0126901	0.00050554	0.00108379	0.051558	0.0170894	0.00754853	0.00168767	1.26864	0.7313597	0.0445719	0.219353	0.622944	1.60528	4.55886	22.4357	2.249216	0.576491	0.0514422	0.00158869	0.0246205	0.0224806	0.00914098	0.0323969	0.00466066	0.00341067	0.00383738	0.00462853	0.00471453	0.00850455	0.0209515	0.012803	0.0269391	0.0276089	0.0121028	0.00369215	0.000690603	0.0169037	0.0187055	0.0268454	0.0271057	0.00347338	0.000229676	0.0302974	0.00333667	0.0261084	0.00055951	0.00241497	0.0141398	0.00662683	0.00683564	0.00259038	0.00763114	0.0049876	0.00433481	0.0163669	0.00114325	0.00543731	0.00720846	0.00231519	0.0026713	0.00280838	0.000885956	0.0161223	0.0173843	0.0114222	0.0258941	0.0391424	0.00279786	0.000457237	0.0042953	0.0136563	0.00677197	0.00293692	0.0104928	0.00164683	0.0201482	0.00732511	0.0321317	0.0122235	0.0616965	0.0226607	0.0598411	0.00174966	0.00336307	0.0260616	0.00146813	0.0213873	0.00808874	0.000322235	0.000690813	0.0328634	0.0108929	0.00481148	0.00107573	0.36568	0.63432	1.568858
684	-56.90513	-180.7967	123.8916	0.0106418	0.0101582	0.0289541	0.00107966	0.0468946	0.0227738	0.00276876	0.0378668	0.00403332	0.000339806	0.00280062	0.0120751	0.0022091	0.0154532	0.0037927	0.0052759	0.00354128	0.00293695	0.00371899	0.00172313	0.0149639	0.0204668	0.0130218	0.0123934	0.00194026	0.0139792	0.0108946	0.00763637	0.000149174	0.0048901	0.0222922	0.0153452	0.000832376	0.00562781	0.00151752	0.0241577	0.0375895	0.00637172	0.0055974	0.00275845	0.00328428	0.0121069	0.00445428	0.00605123	0.00186666	0.0152585	0.017748	0.0111431	0.0197818	0.010818	0.00260249	0.00467205	0.00368228	0.0109482	0.0133108	0.0312487	0.011677	0.01108	0.00180105	0.0178565	0.00660001	0.0125381	0.0587697	0.0074847	0.0635582	0.0102183	0.00735081	0.0386964	0.00515396	0.0204148	0.00192576	0.0106721	0.0031344	0.0234508	0.01525	0.0022699	0.0123161	0.6267739	1.373226	0.0374375	0.201464	0.606628	1.64846	4.96366	26.7112	2.37534	2.190943	0.0111706	0.010663	0.0303929	0.00113331	0.049225	0.0239055	0.00290635	0.0397485	0.00423375	0.000356692	0.0029398	0.0126752	0.00231888	0.0162211	0.00398117	0.00553808	0.00371726	0.0030829	0.0039038	0.00180876	0.0157075	0.0214839	0.0136689	0.0130093	0.00203668	0.0146738	0.011436	0.00801585	0.000156587	0.00513311	0.0234	0.0161078	0.00087374	0.00590747	0.00159293	0.0253582	0.0394575	0.00668835	0.00587556	0.00289552	0.00344749	0.0127086	0.00467563	0.00635193	0.00195942	0.0160168	0.0186299	0.0116969	0.0207649	0.0113556	0.00273181	0.00490422	0.00386526	0.0114922	0.0139723	0.0328015	0.0122573	0.0116306	0.00189055	0.0187438	0.00692798	0.0131612	0.0616901	0.00785664	0.0667167	0.0107261	0.0077161	0.0406193	0.00541008	0.0214293	0.00202146	0.0112024	0.00329016	0.0246161	0.0160078	0.0023827	0.0129281	0.686613	0.313387	0.952659
720	-79.74975	-204.1244	124.3747	0.0198236	0.0068323	0.00374787	0.000647384	0.014348	0.0128359	0.0105981	0.0116994	0.00518283	0.00356424	0.0124274	0.00878606	0.0117249	0.0196807	0.00110158	0.00380434	0.0120347	0.00376096	0.00157942	0.0105007	0.00395332	0.00133018	0.0289179	0.0038733	0.00178153	0.0056765	0.00556506	0.00335883	0.00395687	0.0242072	0.0078182	0.0125633	0.00449559	0.00715892	0.0044608	0.00255912	0.0244156	0.00507853	0.00471628	0.0182527	0.00634876	0.0262832	0.0155234	0.0178996	0.0351023	0.0197996	0.0197509	0.00119137	0.0113445	0.0102719	0.0132154	8.17244e-05	0.0196613	0.00280257	0.0142999	0.0171725	0.0057307	0.0291891	0.0198185	0.0408639	0.0126688	0.00118325	0.0121857	0.00321281	0.0148629	0.0176314	0.00089114	0.0165554	0.0134307	0.0222563	0.0319453	0.00731721	0.0341333	0.000594193	0.00694531	0.0050891	0.0141658	0.6387206	1.361279	0.0644735	0.262623	0.658935	1.5176	3.80775	15.5103	1.982294	2.13126	0.0222677	0.00767467	0.00420996	0.000727201	0.0161171	0.0144185	0.0119048	0.0131419	0.00582184	0.00400368	0.0139596	0.00986932	0.0131705	0.0221072	0.0012374	0.00427339	0.0135185	0.00422466	0.00177415	0.0117954	0.00444074	0.00149418	0.0324833	0.00435085	0.00200118	0.00637637	0.00625119	0.00377295	0.00444473	0.0271918	0.00878212	0.0141122	0.00504987	0.00804156	0.00501078	0.00287464	0.0274259	0.00570467	0.00529777	0.0205031	0.00713152	0.0295237	0.0174373	0.0201065	0.0394302	0.0222408	0.022186	0.00133826	0.0127432	0.0115384	0.0148447	9.18004e-05	0.0220854	0.00314811	0.0160629	0.0192897	0.00643726	0.0327879	0.022262	0.0459021	0.0142308	0.00132913	0.0136881	0.00360893	0.0166954	0.0198052	0.00100101	0.0185966	0.0150866	0.0250003	0.0358839	0.00821937	0.0383416	0.000667452	0.00780161	0.00571655	0.0159123	0.68064	0.31936	0.89024
756	-66.13892	-191.6606	125.5217	0.0106943	0.00420334	0.00885117	0.0167019	0.0167815	0.0266354	0.00243736	0.00555777	0.014432	0.00281808	0.000415435	0.0242733	0.00658787	0.00942003	0.00131861	0.00684641	0.00978813	0.00109415	0.0246253	8.66966e-05	0.0248697	0.0286771	0.00839895	0.0184145	0.00201801	0.00226885	0.00255605	0.00834854	0.0230079	0.0143754	0.00967568	0.0104505	0.013811	0.00408565	0.00887821	0.0343077	0.0130415	0.00449727	0.015478	0.00139565	0.000892969	0.0114836	0.00810569	0.00897573	0.0074231	0.00464586	0.00785175	0.00194934	0.00620858	0.00355476	0.0102067	0.0090779	0.0233485	0.000560237	0.0200341	0.000907257	0.00485497	0.000138877	0.022174	0.00706698	0.00620568	0.00994869	0.00791441	0.00973931	0.013314	0.0179359	0.000760677	0.00209982	0.00401796	0.0665076	0.0267628	0.00766978	0.0114376	0.00706751	0.00251978	0.00524987	0.0097399	1.148501	0.8514991	0.0614301	0.256502	0.654104	1.52881	3.89861	16.2787	2.017258	0.7414005	0.0131951	0.00518626	0.0109209	0.0206074	0.0207057	0.0328638	0.00300731	0.0068574	0.0178068	0.00347706	0.00051258	0.0299494	0.00812838	0.0116228	0.00162695	0.00844738	0.012077	0.00135	0.0303837	0.00010697	0.0306853	0.035383	0.010363	0.0227206	0.0024899	0.0027994	0.00315375	0.0103008	0.0283881	0.017737	0.0119382	0.0128942	0.0170406	0.00504104	0.0109543	0.0423302	0.0160911	0.00554892	0.0190974	0.00172201	0.00110178	0.014169	0.0100011	0.0110746	0.00915893	0.00573226	0.00968781	0.00240518	0.00766041	0.00438601	0.0125935	0.0112007	0.0288084	0.000691243	0.024719	0.00111941	0.00599026	0.000171352	0.0273592	0.00871953	0.00765682	0.0122751	0.00976512	0.0120168	0.0164273	0.0221301	0.000938555	0.00259084	0.00495752	0.0820599	0.033021	0.00946329	0.0141122	0.00872019	0.00310901	0.00647751	0.0120175	0.42575	0.57425	0.8104772
